iter	MultiClass
222	0.01734185207
223	0.01726161139
224	0.01716254794
225	0.01706049178
226	0.01697391379
227	0.01690692266
228	0.01682971518
229	0.01674562696
230	0.01663150787
231	0.01653151235
232	0.01644685422
233	0.0163466243
234	0.01625861618
235	0.01617721307
236	0.0161158092
237	0.01604696989
238	0.01599045776
239	0.0159160662
240	0.01584127509
241	0.01573330542
242	0.01564717588
243	0.01556543739
244	0.01550838974
245	0.01542131723
246	0.01533712101
247	0.01526484216
248	0.01519978618
249	0.01513781944
250	0.01506306208
251	0.01499024734
252	0.01493667392
253	0.01488294279
254	0.01482337052
255	0.01471658879
256	0.01465651113
257	0.01460423483
258	0.01452656243
259	0.01447693198
260	0.014386283
261	0.01430707028
262	0.01421682151
263	0.01415979291
264	0.01410116002
265	0.01404036927
266	0.01398135787
267	0.01390645036
268	0.01384685231
269	0.01379144756
270	0.01372319446
271	0.01367599556
272	0.01361932219
273	0.01356166103
274	0.01351314149
275	0.01345986699
276	0.01339904208
277	0.01335679554
278	0.01328777022
279	0.01322912623
280	0.01319209318
281	0.01314999874
282	0.01308959242
283	0.0130398254
284	0.01298848419
285	0.01293879421
286	0.01290069276
287	0.01283978329
288	0.01279135253
289	0.01274153721
290	0.01270410624
291	0.01265185794
292	0.01260158416
293	0.01255851372
294	0.01252072455
295	0.01247448658
296	0.01243539923
297	0.01240097973
298	0.0123515227
299	0.01229201918
300	0.01223985209
301	0.01219781151
302	0.01213087052
303	0.01208293524
304	0.01201739034
305	0.01196151251
306	0.01189560848
307	0.01185247056
308	0.01180087613
309	0.01176661828
310	0.01172879877
311	0.01169742342
312	0.01166596565
313	0.01162835836
314	0.0115756045
315	0.0115235163
316	0.01148028282
317	0.01143662225
318	0.01139082893
319	0.01134504773
320	0.01129624025
321	0.01126548497
322	0.01122430751
323	0.01118912268
324	0.01114843013
325	0.0110808929
326	0.01104388357
327	0.01100410727
328	0.01096560098
329	0.01092826336
330	0.01089334928
331	0.01084701306
332	0.01081079003
333	0.01076613076
334	0.01073121041
335	0.01069657308
336	0.01066208572
337	0.01063112372
338	0.01060582922
339	0.01057703739
340	0.01055503359
341	0.01049905826
342	0.010463028
343	0.0104342082
344	0.01040190152
345	0.01036457901
346	0.01033668548
347	0.01028411146
348	0.01025564093
349	0.01022952699
350	0.01019866841
351	0.01016294449
352	0.01013580393
353	0.01010505933
354	0.01007817132
355	0.01005579577
356	0.01002695213
357	0.01000347589
358	0.009960845599
359	0.009924749946
360	0.009893008791
361	0.009859024241
362	0.009831960124
363	0.009807946415
364	0.009784081013
365	0.009757380383
366	0.009722981867
367	0.009693647476
368	0.009667791864
369	0.009639937618
370	0.009601848351
371	0.009571216966
372	0.009544225617
373	0.009515999941
374	0.00948896384
375	0.009453687758
376	0.009426914639
377	0.009393137772
378	0.009357460977
379	0.009313210862
380	0.009288991115
381	0.009262047648
382	0.009225442838
383	0.009203863353
384	0.009177016569
385	0.009147380403
386	0.00912569878
387	0.009087837348
388	0.009065354253
389	0.009043843721
390	0.009014559825
391	0.008992914268
392	0.008971006173
393	0.008951712806
394	0.008930105913
395	0.008897363708
396	0.008877424021
397	0.008856273354
398	0.008826631747
399	0.008802827686
400	0.008773602971
401	0.008746576664
402	0.008719388875
403	0.008698294689
404	0.008680363835
405	0.008656657272
406	0.008637142452
407	0.008617055355
408	0.008596744047
409	0.008576132752
410	0.008551628216
411	0.008533966681
412	0.008509516299
413	0.008489138519
414	0.008470159808
415	0.008447234069
416	0.00842644324
417	0.008404238902
418	0.008384628437
419	0.008359891294
420	0.008342352941
421	0.008315915599
422	0.008291535015
423	0.008264623606
424	0.008249008989
425	0.008226646059
426	0.008207202545
427	0.008184761756
428	0.008166424255
429	0.0081500414
430	0.00812765761
431	0.00810323347
432	0.008083616585
433	0.008062995291
434	0.008041098498
435	0.008022499067
436	0.007998027253
437	0.007980666349
438	0.007962353934
439	0.007933342606
440	0.007913312601
441	0.007896712255
442	0.007879648567
443	0.007860215755
444	0.007835372217
445	0.007815823262
446	0.00780160174
447	0.0077818551
448	0.007764463797
449	0.007744440112
450	0.00772284911
451	0.007699912491
452	0.007680958171
453	0.007666761369
454	0.007646735863
455	0.007631055208
456	0.007613043554
457	0.007594567357
458	0.00757067849
459	0.007550365305
460	0.00752824009
461	0.007510901232
462	0.007490721549
463	0.007475712487
464	0.007451420649
465	0.007435307971
466	0.007419894599
467	0.007397466642
468	0.00737968938
469	0.007353642699
470	0.007337029927
471	0.007323242399
472	0.007308200807
473	0.007286819279
474	0.007264720367
475	0.007247222305
476	0.007225835105
477	0.007201904044
478	0.007187705401
479	0.007172212341
480	0.007156399231
481	0.007143239116
482	0.007122615043
483	0.007106037112
484	0.007091750621
485	0.007078868941
486	0.007062928274
487	0.007044932808
488	0.007029724289
489	0.007013428905
490	0.006990105008
491	0.006973478303
492	0.006958256058
493	0.006945445102
494	0.006926413894
495	0.006907130247
496	0.006891108791
497	0.006873794613
498	0.006858953211
499	0.006849096651
500	0.006835435936
501	0.006823466231
502	0.006809517683
503	0.0067906812
504	0.006780427155
505	0.006767754579
506	0.006754118313
507	0.006738635321
508	0.006721124681
509	0.006702778146
510	0.006690788182
511	0.006673711891
512	0.006661878648
513	0.006650307938
514	0.006638000571
515	0.006627209753
516	0.006617410532
517	0.006601899145
518	0.006587167841
519	0.00657735602
520	0.006559681632
521	0.006546542976
522	0.006535351381
523	0.006522424865
524	0.006510636278
525	0.00649762108
526	0.006478405044
527	0.006466610363
528	0.006451106784
529	0.006437118134
530	0.006425407013
531	0.006412479486
532	0.006403238837
533	0.006388347396
534	0.006373916622
535	0.006358473752
536	0.006347916474
537	0.006335650942
538	0.006319878225
539	0.006305190003
540	0.006288596767
541	0.006276094179
542	0.006266112842
543	0.00625023864
544	0.006239681434
545	0.006224426762
546	0.006211249777
547	0.006200628277
548	0.006186697917
549	0.006169634392
550	0.006156328434
551	0.006146827209
552	0.006132560769
553	0.006117005377
554	0.006100916171
555	0.006090879614
556	0.006076232657
557	0.006066330457
558	0.006055088961
559	0.006043592565
560	0.006034955066
561	0.006023905708
562	0.006008049336
563	0.005997381657
564	0.005982780118
565	0.00597252363
566	0.005963345423
567	0.005953089609
568	0.005936662031
569	0.005926096458
570	0.005908545454
571	0.005895982703
572	0.00587780634
573	0.005870262386
574	0.005861408601
575	0.005849353839
576	0.005840969895
577	0.005830140939
578	0.005822690491
579	0.005808495956
580	0.005795584345
581	0.005786112049
582	0.005777695216
583	0.00576683961
584	0.00575463888
585	0.005745539443
586	0.005737829819
587	0.005727494252
588	0.005715264265
589	0.005706556704
590	0.005699292997
591	0.005688468178
592	0.005676354562
593	0.00566599406
594	0.00565780953
595	0.005644523922
596	0.005636490446
597	0.005628765435
598	0.005618371075
599	0.005607669349
600	0.005596169178
601	0.005585257641
602	0.005576474375
603	0.005566216676
604	0.005555384768
605	0.005543897491
606	0.005534507308
607	0.00552501755
608	0.005516002251
609	0.005504339103
610	0.005490164533
611	0.005477318335
612	0.005464953213
613	0.005454242556
614	0.005444856543
615	0.00543511537
616	0.005420329532
617	0.005414183593
618	0.005407906465
619	0.005400202225
620	0.005392125807
621	0.005384306515
622	0.005376469253
623	0.005361985771
624	0.005355312191
625	0.005345121146
626	0.005335349547
627	0.005326626467
628	0.005316745749
629	0.005306598583
630	0.005297966379
631	0.005286528258
632	0.005273936223
633	0.005263283711
634	0.00525388367
635	0.005246497881
636	0.005238584878
637	0.00522942013
638	0.005219923115
639	0.005209645333
640	0.005201191922
641	0.005191663757
642	0.005181375185
643	0.005172774361
644	0.005165012883
645	0.00515820172
646	0.005146801578
647	0.005139899276
648	0.005130332314
649	0.005119367628
650	0.00510995777
651	0.00510133335
652	0.005093826078
653	0.005085949561
654	0.005076010695
655	0.005064429749
656	0.005057733816
657	0.005051886017
658	0.00504523667
659	0.005031860443
660	0.005025152201
661	0.005017752166
662	0.005010339603
663	0.005000862064
664	0.004986586754
665	0.004973670951
666	0.004966970218
667	0.00496038262
668	0.004950274396
669	0.004944774345
670	0.004938164802
671	0.004928031599
672	0.00492145111
673	0.004914038364
674	0.004907339226
675	0.004896100695
676	0.004886889965
677	0.00487870173
678	0.004871840371
679	0.00486323759
680	0.004856097439
681	0.004849684018
682	0.004841486452
683	0.004833900991
684	0.004825429745
685	0.004816937949
686	0.004810242067
687	0.004802301377
688	0.004795076551
689	0.004786821332
690	0.004778912027
691	0.00477314009
692	0.004768067617
693	0.00475790461
694	0.004750176747
695	0.004742587709
696	0.004734339489
697	0.004727849791
698	0.004720229903
699	0.00471108351
700	0.004705038469
701	0.004698931392
702	0.004693940814
703	0.004687874741
704	0.00468061762
705	0.004675086978
706	0.00466608727
707	0.004658228918
708	0.004652770751
709	0.004647209138
710	0.004639255276
711	0.004632698568
712	0.004625992317
713	0.004620891277
714	0.004609326525
715	0.004601147059
716	0.004594280535
717	0.004585243059
718	0.004574655778
719	0.004563777108
720	0.004557178409
721	0.004551107761
722	0.004545423952
723	0.004538214158
724	0.004532652425
725	0.004527307451
726	0.004519347806
727	0.004513238728
728	0.004505845143
729	0.004499181959
730	0.004493609235
731	0.004486238879
732	0.004479887936
733	0.004474109542
734	0.00446755009
735	0.004460961632
736	0.004453629963
737	0.004448557254
738	0.004442442533
739	0.004434278147
740	0.004425136971
741	0.004419301942
742	0.004415698868
743	0.004409524215
744	0.00440304074
745	0.004397654355
746	0.00439112342
747	0.004383239237
748	0.004375436504
749	0.004371171843
750	0.004364882011
751	0.004360701726
752	0.004354136023
753	0.004346529571
754	0.004341881105
755	0.004332071784
756	0.00432530613
757	0.004315892774
758	0.00431003388
759	0.004304056988
760	0.004297405115
761	0.004289498152
762	0.00428477824
763	0.00427934933
764	0.004272518524
765	0.004267940599
766	0.004262631195
767	0.004258170353
768	0.004253471497
769	0.004248110978
770	0.004242039248
771	0.00423633076
772	0.00422992645
773	0.004223999522
774	0.00421877532
775	0.004210064487
776	0.00420291941
777	0.004194709423
778	0.004187730687
779	0.004183510262
780	0.004177781869
781	0.004171192611
782	0.004166082818
783	0.004158858822
784	0.00415456375
785	0.004148085651
786	0.004142452835
787	0.004138104051
788	0.004133998414
789	0.004129729661
790	0.004124488289
791	0.004119683627
792	0.004114830604
793	0.004107384774
794	0.004103434409
795	0.004097186198
796	0.004092610569
797	0.004088358533
798	0.004083810289
799	0.004077635924
800	0.004072469077
801	0.004067293945
802	0.00406192169
803	0.004057086147
804	0.004051742353
805	0.004046946004
806	0.004041578272
807	0.004035091319
808	0.004030951119
809	0.004025614074
810	0.004020951414
811	0.004017137117
812	0.004010885799
813	0.004006533408
814	0.004001629662
815	0.003996199735
816	0.003990722598
817	0.003986207751
818	0.003978902551
819	0.003975054331
820	0.003967071957
821	0.003960606839
822	0.003955241463
823	0.003947507039
824	0.0039413332
825	0.003936050162
826	0.00392968657
827	0.003924705635
828	0.003919347736
829	0.003913021283
830	0.003908557765
831	0.003903575698
832	0.003899493448
833	0.003894859499
834	0.003890008549
835	0.003883809389
836	0.003877331647
837	0.003871885391
838	0.00386829061
839	0.003862705946
840	0.003856478907
841	0.003851540583
842	0.003845966348
843	0.00383989538
844	0.003834249463
845	0.003830215357
846	0.003825332422
847	0.003819023567
848	0.003814490296
849	0.003810247314
850	0.003805917358
851	0.003802300144
852	0.003794924512
853	0.00378951332
854	0.003785876409
855	0.00378174395
856	0.003778216797
857	0.003771576508
858	0.003768111549
859	0.003764512095
860	0.003759908604
861	0.003755230398
862	0.003750057209
863	0.003745326768
864	0.003740024132
865	0.003733772881
866	0.003729261776
867	0.003724828482
868	0.003720516638
869	0.003716814656
870	0.003711446443
871	0.003705997018
872	0.003702741275
873	0.003698769107
874	0.003694141782
875	0.003689478104
876	0.003685179015
877	0.003680098693
878	0.003673580435
879	0.003669263237
880	0.003665942762
881	0.003661483388
882	0.003656655575
883	0.003652974762
884	0.00364777197
885	0.00364335217
886	0.003638684175
887	0.003634133967
888	0.003630160002
889	0.003626023638
890	0.003621052748
891	0.003616644841
892	0.003612577596
893	0.003607613615
894	0.003603425202
895	0.003599140889
896	0.003592304387
897	0.003587473817
898	0.003580096924
899	0.003574873324
900	0.00356913891
901	0.003565470379
902	0.003560693028
903	0.00355668745
904	0.003552978983
905	0.003549478086
906	0.003546173538
907	0.003543698856
908	0.003540378473
909	0.003537337108
910	0.003534077577
911	0.00352987094
912	0.003525636927
913	0.003521503003
914	0.003516493247
915	0.003511965538
916	0.00350727513
917	0.003503639213
918	0.003500045542
919	0.003496499866
920	0.003492367293
921	0.003486845085
922	0.003483337141
923	0.00347979262
924	0.003475455243
925	0.003471087159
926	0.003467860361
927	0.003463961346
928	0.003459023466
929	0.003454978693
930	0.003451491102
931	0.003446537981
932	0.003443332717
933	0.003439177392
934	0.003434305222
935	0.003431032463
936	0.003427008528
937	0.003423952956
938	0.003420371612
939	0.003416135069
940	0.003412857674
941	0.003409085929
942	0.00340543118
943	0.003399370629
944	0.00339486654
945	0.003391613433
946	0.003388309017
947	0.003384632553
948	0.003380448835
949	0.003376277459
950	0.003372742688
951	0.003370525108
952	0.003365622124
953	0.003361203912
954	0.003357910912
955	0.003354681366
956	0.003350016467
957	0.003346535936
958	0.003342462646
959	0.003338938764
960	0.003335740585
961	0.003332609328
962	0.003327134997
963	0.003324064927
964	0.00332052929
965	0.003316242899
966	0.003313283051
967	0.003309740049
968	0.003306164277
969	0.003300205981
970	0.003295659358
971	0.003290584599
972	0.003287740702
973	0.003284474456
974	0.003281215896
975	0.003278199911
976	0.003275251961
977	0.003271403222
978	0.003268789509
979	0.003265188705
980	0.003262436684
981	0.003258767309
982	0.003255522335
983	0.003252936929
984	0.003249924263
985	0.00324599494
986	0.003241270694
987	0.003237525535
988	0.003234195449
989	0.003229721292
990	0.003226432291
991	0.00322339354
992	0.003219963556
993	0.003217332954
994	0.003214303362
995	0.003211686116
996	0.003208600428
997	0.003204712456
998	0.003201717219
999	0.003198909848
